Date,Temperature,Precipitation,Humidity,Weather_Condition,Product_Category,Purchase_Amount,Number_of_Purchases,Year,Month,Month_Name,Day,Day_of_Week,Is_Weekend,Season
2023-03-14,7.1,0.0,61.2,Sunny,Hot Beverages & Soups,2085.19,167,2023,3,Mar,14,Tuesday,0,Spring
2023-03-14,7.1,0.0,61.2,Sunny,Outdoor & Camping Gear,450.8,5,2023,3,Mar,14,Tuesday,0,Spring
2023-03-14,7.1,0.0,61.2,Sunny,Rainwear & Umbrellas,734.22,26,2023,3,Mar,14,Tuesday,0,Spring
2023-03-15,6.4,18.1,83.5,Rainy,Cold Beverages & Ice Cream,43.22,5,2023,3,Mar,15,Wednesday,0,Spring
2023-03-15,6.4,18.1,83.5,Rainy,Heating & Winter Apparel,3159.66,47,2023,3,Mar,15,Wednesday,0,Spring
2023-03-15,6.4,18.1,83.5,Rainy,Hot Beverages & Soups,2669.48,223,2023,3,Mar,15,Wednesday,0,Spring
2023-03-15,6.4,18.1,83.5,Rainy,Outdoor & Camping Gear,428.4,5,2023,3,Mar,15,Wednesday,0,Spring
2023-03-15,6.4,18.1,83.5,Rainy,Rainwear & Umbrellas,78417.33,2636,2023,3,Mar,15,Wednesday,0,Spring
2023-03-16,11.2,7.5,68.9,Rainy,Cold Beverages & Ice Cream,87.76,10,2023,3,Mar,16,Thursday,0,Spring
2023-03-16,11.2,7.5,68.9,Rainy,Heating & Winter Apparel,1431.76,21,2023,3,Mar,16,Thursday,0,Spring
2023-03-16,11.2,7.5,68.9,Rainy,Hot Beverages & Soups,2042.13,172,2023,3,Mar,16,Thursday,0,Spring
2023-03-16,11.2,7.5,68.9,Rainy,Outdoor & Camping Gear,421.58,5,2023,3,Mar,16,Thursday,0,Spring
2023-03-16,11.2,7.5,68.9,Rainy,Rainwear & Umbrellas,25803.41,908,2023,3,Mar,16,Thursday,0,Spring
2023-03-17,12.6,9.5,63.9,Rainy,Cold Beverages & Ice Cream,96.19,11,2023,3,Mar,17,Friday,0,Spring
2023-03-17,12.6,9.5,63.9,Rainy,Heating & Winter Apparel,311.09,5,2023,3,Mar,17,Friday,0,Spring
2023-03-17,12.6,9.5,63.9,Rainy,Hot Beverages & Soups,1735.22,149,2023,3,Mar,17,Friday,0,Spring
2023-03-17,12.6,9.5,63.9,Rainy,Outdoor & Camping Gear,1028.68,13,2023,3,Mar,17,Friday,0,Spring
2023-03-17,12.6,9.5,63.9,Rainy,Rainwear & Umbrellas,34720.43,1190,2023,3,Mar,17,Friday,0,Spring
2023-03-18,11.6,0.0,55.4,Sunny,Cold Beverages & Ice Cream,303.06,35,2023,3,Mar,18,Saturday,1,Spring
2023-03-18,11.6,0.0,55.4,Sunny,Heating & Winter Apparel,304.28,5,2023,3,Mar,18,Saturday,1,Spring
2023-03-18,11.6,0.0,55.4,Sunny,Hot Beverages & Soups,2003.81,155,2023,3,Mar,18,Saturday,1,Spring
2023-03-18,11.6,0.0,55.4,Sunny,Outdoor & Camping Gear,2974.38,34,2023,3,Mar,18,Saturday,1,Spring
2023-03-18,11.6,0.0,55.4,Sunny,Rainwear & Umbrellas,772.33,27,2023,3,Mar,18,Saturday,1,Spring
2023-03-19,6.1,0.0,79.4,Cloudy,Cold Beverages & Ice Cream,39.6,5,2023,3,Mar,19,Sunday,1,Spring
2023-03-19,6.1,0.0,79.4,Cloudy,Heating & Winter Apparel,4258.24,68,2023,3,Mar,19,Sunday,1,Spring
2023-03-19,6.1,0.0,79.4,Cloudy,Hot Beverages & Soups,2374.53,208,2023,3,Mar,19,Sunday,1,Spring
2023-03-19,6.1,0.0,79.4,Cloudy,Outdoor & Camping Gear,744.86,9,2023,3,Mar,19,Sunday,1,Spring
2023-03-19,6.1,0.0,79.4,Cloudy,Rainwear & Umbrellas,1005.66,36,2023,3,Mar,19,Sunday,1,Spring
2023-03-20,11.9,0.0,61.5,Sunny,Cold Beverages & Ice Cream,112.53,13,2023,3,Mar,20,Monday,0,Spring
2023-03-20,11.9,0.0,61.5,Sunny,Heating & Winter Apparel,1034.78,17,2023,3,Mar,20,Monday,0,Spring
2023-03-20,11.9,0.0,61.5,Sunny,Hot Beverages & Soups,1535.07,119,2023,3,Mar,20,Monday,0,Spring
2023-03-20,11.9,0.0,61.5,Sunny,Outdoor & Camping Gear,2383.98,26,2023,3,Mar,20,Monday,0,Spring
2023-03-20,11.9,0.0,61.5,Sunny,Rainwear & Umbrellas,467.48,16,2023,3,Mar,20,Monday,0,Spring
2023-03-21,8.7,3.0,56.3,Rainy,Cold Beverages & Ice Cream,63.98,7,2023,3,Mar,21,Tuesday,0,Spring
2023-03-21,8.7,3.0,56.3,Rainy,Heating & Winter Apparel,1575.25,24,2023,3,Mar,21,Tuesday,0,Spring
2023-03-21,8.7,3.0,56.3,Rainy,Hot Beverages & Soups,1774.41,144,2023,3,Mar,21,Tuesday,0,Spring
2023-03-21,8.7,3.0,56.3,Rainy,Outdoor & Camping Gear,1424.73,16,2023,3,Mar,21,Tuesday,0,Spring
2023-03-21,8.7,3.0,56.3,Rainy,Rainwear & Umbrellas,8587.92,305,2023,3,Mar,21,Tuesday,0,Spring
2023-03-22,14.4,9.1,60.9,Rainy,Cold Beverages & Ice Cream,264.91,31,2023,3,Mar,22,Wednesday,0,Spring
2023-03-22,14.4,9.1,60.9,Rainy,Heating & Winter Apparel,330.75,5,2023,3,Mar,22,Wednesday,0,Spring
2023-03-22,14.4,9.1,60.9,Rainy,Hot Beverages & Soups,1662.27,148,2023,3,Mar,22,Wednesday,0,Spring
2023-03-22,14.4,9.1,60.9,Rainy,Outdoor & Camping Gear,1080.82,13,2023,3,Mar,22,Wednesday,0,Spring
2023-03-22,14.4,9.1,60.9,Rainy,Rainwear & Umbrellas,32982.95,1128,2023,3,Mar,22,Wednesday,0,Spring
2023-03-23,13.7,0.0,51.0,Sunny,Cold Beverages & Ice Cream,175.38,21,2023,3,Mar,23,Thursday,0,Spring
2023-03-23,13.7,0.0,51.0,Sunny,Heating & Winter Apparel,338.79,5,2023,3,Mar,23,Thursday,0,Spring
2023-03-23,13.7,0.0,51.0,Sunny,Hot Beverages & Soups,1445.63,116,2023,3,Mar,23,Thursday,0,Spring
2023-03-23,13.7,0.0,51.0,Sunny,Outdoor & Camping Gear,3732.71,44,2023,3,Mar,23,Thursday,0,Spring
2023-03-23,13.7,0.0,51.0,Sunny,Rainwear & Umbrellas,935.12,34,2023,3,Mar,23,Thursday,0,Spring
2023-03-24,10.3,0.0,42.5,Sunny,Cold Beverages & Ice Cream,62.01,7,2023,3,Mar,24,Friday,0,Spring
2023-03-24,10.3,0.0,42.5,Sunny,Heating & Winter Apparel,1374.27,22,2023,3,Mar,24,Friday,0,Spring
2023-03-24,10.3,0.0,42.5,Sunny,Hot Beverages & Soups,1426.99,129,2023,3,Mar,24,Friday,0,Spring
2023-03-24,10.3,0.0,42.5,Sunny,Outdoor & Camping Gear,1776.38,21,2023,3,Mar,24,Friday,0,Spring
2023-03-24,10.3,0.0,42.5,Sunny,Rainwear & Umbrellas,636.52,23,2023,3,Mar,24,Friday,0,Spring
2023-03-25,11.7,0.0,59.6,Sunny,Cold Beverages & Ice Cream,215.87,25,2023,3,Mar,25,Saturday,1,Spring
2023-03-25,11.7,0.0,59.6,Sunny,Heating & Winter Apparel,1378.29,22,2023,3,Mar,25,Saturday,1,Spring
2023-03-25,11.7,0.0,59.6,Sunny,Hot Beverages & Soups,1795.79,160,2023,3,Mar,25,Saturday,1,Spring
2023-03-25,11.7,0.0,59.6,Sunny,Outdoor & Camping Gear,3066.75,37,2023,3,Mar,25,Saturday,1,Spring
2023-03-25,11.7,0.0,59.6,Sunny,Rainwear & Umbrellas,852.03,30,2023,3,Mar,25,Saturday,1,Spring
2023-03-26,10.4,4.2,72.4,Rainy,Cold Beverages & Ice Cream,170.14,20,2023,3,Mar,26,Sunday,1,Spring
2023-03-26,10.4,4.2,72.4,Rainy,Heating & Winter Apparel,1347.45,21,2023,3,Mar,26,Sunday,1,Spring
2023-03-26,10.4,4.2,72.4,Rainy,Hot Beverages & Soups,2839.34,230,2023,3,Mar,26,Sunday,1,Spring
2023-03-26,10.4,4.2,72.4,Rainy,Outdoor & Camping Gear,2352.81,29,2023,3,Mar,26,Sunday,1,Spring
2023-03-26,10.4,4.2,72.4,Rainy,Rainwear & Umbrellas,13639.4,499,2023,3,Mar,26,Sunday,1,Spring
2023-03-27,13.4,4.8,49.4,Rainy,Cold Beverages & Ice Cream,265.01,29,2023,3,Mar,27,Monday,0,Spring
2023-03-27,13.4,4.8,49.4,Rainy,Heating & Winter Apparel,700.51,10,2023,3,Mar,27,Monday,0,Spring
2023-03-27,13.4,4.8,49.4,Rainy,Hot Beverages & Soups,1707.72,151,2023,3,Mar,27,Monday,0,Spring
2023-03-27,13.4,4.8,49.4,Rainy,Outdoor & Camping Gear,2399.18,27,2023,3,Mar,27,Monday,0,Spring
2023-03-27,13.4,4.8,49.4,Rainy,Rainwear & Umbrellas,15059.96,514,2023,3,Mar,27,Monday,0,Spring
2023-03-28,16.4,0.0,56.0,Sunny,Cold Beverages & Ice Cream,324.72,36,2023,3,Mar,28,Tuesday,0,Spring
2023-03-28,16.4,0.0,56.0,Sunny,Heating & Winter Apparel,333.31,5,2023,3,Mar,28,Tuesday,0,Spring
2023-03-28,16.4,0.0,56.0,Sunny,Hot Beverages & Soups,955.63,85,2023,3,Mar,28,Tuesday,0,Spring
2023-03-28,16.4,0.0,56.0,Sunny,Outdoor & Camping Gear,5055.25,63,2023,3,Mar,28,Tuesday,0,Spring
2023-03-28,16.4,0.0,56.0,Sunny,Rainwear & Umbrellas,718.3,27,2023,3,Mar,28,Tuesday,0,Spring
2023-03-29,11.2,0.0,53.1,Sunny,Cold Beverages & Ice Cream,52.32,6,2023,3,Mar,29,Wednesday,0,Spring
2023-03-29,11.2,0.0,53.1,Sunny,Heating & Winter Apparel,1373.82,20,2023,3,Mar,29,Wednesday,0,Spring
2023-03-29,11.2,0.0,53.1,Sunny,Hot Beverages & Soups,1384.65,116,2023,3,Mar,29,Wednesday,0,Spring
2023-03-29,11.2,0.0,53.1,Sunny,Outdoor & Camping Gear,2134.99,27,2023,3,Mar,29,Wednesday,0,Spring
2023-03-29,11.2,0.0,53.1,Sunny,Rainwear & Umbrellas,644.58,22,2023,3,Mar,29,Wednesday,0,Spring
2023-03-30,15.6,68.1,98.5,Stormy,Cold Beverages & Ice Cream,138.78,17,2023,3,Mar,30,Thursday,0,Spring
2023-03-30,15.6,68.1,98.5,Stormy,Heating & Winter Apparel,339.29,5,2023,3,Mar,30,Thursday,0,Spring
2023-03-30,15.6,68.1,98.5,Stormy,Hot Beverages & Soups,1465.12,128,2023,3,Mar,30,Thursday,0,Spring
2023-03-30,15.6,68.1,98.5,Stormy,Outdoor & Camping Gear,422.54,5,2023,3,Mar,30,Thursday,0,Spring
2023-03-30,15.6,68.1,98.5,Stormy,Rainwear & Umbrellas,402903.28,13707,2023,3,Mar,30,Thursday,0,Spring
2023-03-31,12.9,7.2,60.6,Rainy,Cold Beverages & Ice Cream,228.76,29,2023,3,Mar,31,Friday,0,Spring
2023-03-31,12.9,7.2,60.6,Rainy,Heating & Winter Apparel,313.81,5,2023,3,Mar,31,Friday,0,Spring
2023-03-31,12.9,7.2,60.6,Rainy,Hot Beverages & Soups,1721.42,141,2023,3,Mar,31,Friday,0,Spring
2023-03-31,12.9,7.2,60.6,Rainy,Outdoor & Camping Gear,1230.44,15,2023,3,Mar,31,Friday,0,Spring
2023-03-31,12.9,7.2,60.6,Rainy,Rainwear & Umbrellas,23304.26,852,2023,3,Mar,31,Friday,0,Spring
2023-04-01,12.4,0.0,48.4,Sunny,Cold Beverages & Ice Cream,154.02,17,2023,4,Apr,1,Saturday,1,Spring
2023-04-01,12.4,0.0,48.4,Sunny,Heating & Winter Apparel,1807.22,28,2023,4,Apr,1,Saturday,1,Spring
2023-04-01,12.4,0.0,48.4,Sunny,Hot Beverages & Soups,1877.14,147,2023,4,Apr,1,Saturday,1,Spring
2023-04-01,12.4,0.0,48.4,Sunny,Outdoor & Camping Gear,3648.9,43,2023,4,Apr,1,Saturday,1,Spring
2023-04-01,12.4,0.0,48.4,Sunny,Rainwear & Umbrellas,1032.16,38,2023,4,Apr,1,Saturday,1,Spring
2023-04-02,14.5,0.0,50.0,Sunny,Cold Beverages & Ice Cream,438.56,52,2023,4,Apr,2,Sunday,1,Spring
2023-04-02,14.5,0.0,50.0,Sunny,Heating & Winter Apparel,381.27,6,2023,4,Apr,2,Sunday,1,Spring
2023-04-02,14.5,0.0,50.0,Sunny,Hot Beverages & Soups,1545.64,120,2023,4,Apr,2,Sunday,1,Spring
2023-04-02,14.5,0.0,54.2,Sunny,Outdoor & Camping Gear,4448.37,51,2023,4,Apr,2,Sunday,1,Spring
2023-04-02,14.5,0.0,50.0,Sunny,Rainwear & Umbrellas,959.18,32,2023,4,Apr,2,Sunday,1,Spring
2023-04-03,12.2,0.0,51.9,Sunny,Cold Beverages & Ice Cream,207.27,24,2023,4,Apr,3,Monday,0,Spring
2023-04-03,12.2,0.0,51.9,Sunny,Heating & Winter Apparel,1122.98,16,2023,4,Apr,3,Monday,0,Spring
2023-04-03,12.2,0.0,51.9,Sunny,Hot Beverages & Soups,1366.41,119,2023,4,Apr,3,Monday,0,Spring
2023-04-03,12.2,0.0,51.9,Sunny,Outdoor & Camping Gear,982.27,12,2023,4,Apr,3,Monday,0,Spring
2023-04-03,12.2,0.0,51.9,Sunny,Rainwear & Umbrellas,494.56,17,2023,4,Apr,3,Monday,0,Spring
2023-04-04,13.7,0.0,65.5,Sunny,Cold Beverages & Ice Cream,255.98,28,2023,4,Apr,4,Tuesday,0,Spring
2023-04-04,13.7,0.0,65.5,Sunny,Heating & Winter Apparel,323.23,5,2023,4,Apr,4,Tuesday,0,Spring
2023-04-04,13.7,0.0,65.5,Sunny,Hot Beverages & Soups,1233.24,109,2023,4,Apr,4,Tuesday,0,Spring
2023-04-04,13.7,0.0,65.5,Sunny,Outdoor & Camping Gear,3659.98,40,2023,4,Apr,4,Tuesday,0,Spring
2023-04-04,13.7,0.0,65.5,Sunny,Rainwear & Umbrellas,904.29,33,2023,4,Apr,4,Tuesday,0,Spring
2023-04-05,12.1,0.0,65.8,Sunny,Cold Beverages & Ice Cream,174.87,20,2023,4,Apr,5,Wednesday,0,Spring
2023-04-05,12.1,0.0,65.8,Sunny,Heating & Winter Apparel,972.4,15,2023,4,Apr,5,Wednesday,0,Spring
2023-04-05,12.1,0.0,65.8,Sunny,Hot Beverages & Soups,1425.03,117,2023,4,Apr,5,Wednesday,0,Spring
2023-04-05,12.1,0.0,65.8,Sunny,Outdoor & Camping Gear,1641.36,18,2023,4,Apr,5,Wednesday,0,Spring
2023-04-05,12.1,0.0,65.8,Sunny,Rainwear & Umbrellas,862.65,32,2023,4,Apr,5,Wednesday,0,Spring
2023-04-06,21.2,5.0,54.9,Rainy,Cold Beverages & Ice Cream,611.43,75,2023,4,Apr,6,Thursday,0,Spring
2023-04-06,21.2,5.0,54.9,Rainy,Heating & Winter Apparel,350.91,5,2023,4,Apr,6,Thursday,0,Spring
2023-04-06,21.2,5.0,54.9,Rainy,Hot Beverages & Soups,859.46,68,2023,4,Apr,6,Thursday,0,Spring
2023-04-06,21.2,5.0,54.9,Rainy,Outdoor & Camping Gear,3752.83,47,2023,4,Apr,6,Thursday,0,Spring
2023-04-06,21.2,5.0,54.9,Rainy,Rainwear & Umbrellas,14793.17,552,2023,4,Apr,6,Thursday,0,Spring
2023-04-07,16.0,10.3,70.5,Rainy,Cold Beverages & Ice Cream,236.66,27,2023,4,Apr,7,Friday,0,Spring
2023-04-07,16.0,10.3,70.5,Rainy,Heating & Winter Apparel,372.92,6,2023,4,Apr,7,Friday,0,Spring
2023-04-07,16.0,10.3,70.5,Rainy,Hot Beverages & Soups,1592.7,127,2023,4,Apr,7,Friday,0,Spring
2023-04-07,16.0,10.3,70.5,Rainy,Outdoor & Camping Gear,882.59,11,2023,4,Apr,7,Friday,0,Spring
2023-04-07,16.0,10.3,70.5,Rainy,Rainwear & Umbrellas,33939.38,1314,2023,4,Apr,7,Friday,0,Spring
2023-04-08,14.2,0.0,55.4,Sunny,Cold Beverages & Ice Cream,147.83,18,2023,4,Apr,8,Saturday,1,Spring
2023-04-08,14.2,0.0,55.4,Sunny,Heating & Winter Apparel,462.67,7,2023,4,Apr,8,Saturday,1,Spring
2023-04-08,14.2,0.0,55.4,Sunny,Hot Beverages & Soups,1364.48,120,2023,4,Apr,8,Saturday,1,Spring
2023-04-08,14.2,0.0,54.2,Sunny,Outdoor & Camping Gear,5113.1,63,2023,4,Apr,8,Saturday,1,Spring
2023-04-08,14.2,0.0,55.4,Sunny,Rainwear & Umbrellas,617.71,23,2023,4,Apr,8,Saturday,1,Spring
2023-04-09,17.0,10.0,59.8,Rainy,Cold Beverages & Ice Cream,280.94,32,2023,4,Apr,9,Sunday,1,Spring
2023-04-09,17.0,10.0,59.8,Rainy,Heating & Winter Apparel,313.15,5,2023,4,Apr,9,Sunday,1,Spring
2023-04-09,17.0,10.0,59.8,Rainy,Hot Beverages & Soups,1505.97,129,2023,4,Apr,9,Sunday,1,Spring
2023-04-09,17.0,10.0,59.8,Rainy,Outdoor & Camping Gear,1499.24,18,2023,4,Apr,9,Sunday,1,Spring
2023-04-09,17.0,10.0,59.8,Rainy,Rainwear & Umbrellas,40396.09,1402,2023,4,Apr,9,Sunday,1,Spring
2023-04-10,16.3,0.0,56.1,Sunny,Cold Beverages & Ice Cream,347.96,44,2023,4,Apr,10,Monday,0,Spring
2023-04-10,16.3,0.0,56.1,Sunny,Heating & Winter Apparel,309.77,5,2023,4,Apr,10,Monday,0,Spring
2023-04-10,16.3,0.0,56.1,Sunny,Hot Beverages & Soups,1133.73,91,2023,4,Apr,10,Monday,0,Spring
2023-04-10,16.3,0.0,56.1,Sunny,Outdoor & Camping Gear,3494.92,43,2023,4,Apr,10,Monday,0,Spring
2023-04-10,16.3,0.0,56.1,Sunny,Rainwear & Umbrellas,573.04,22,2023,4,Apr,10,Monday,0,Spring
2023-04-11,16.2,0.0,57.6,Sunny,Cold Beverages & Ice Cream,438.67,53,2023,4,Apr,11,Tuesday,0,Spring
2023-04-11,16.2,0.0,57.6,Sunny,Heating & Winter Apparel,533.76,8,2023,4,Apr,11,Tuesday,0,Spring
2023-04-11,16.2,0.0,57.6,Sunny,Hot Beverages & Soups,1265.29,100,2023,4,Apr,11,Tuesday,0,Spring
2023-04-11,16.2,0.0,57.6,Sunny,Outdoor & Camping Gear,3937.16,43,2023,4,Apr,11,Tuesday,0,Spring
2023-04-11,16.2,0.0,57.6,Sunny,Rainwear & Umbrellas,763.73,26,2023,4,Apr,11,Tuesday,0,Spring
2023-04-12,18.8,0.0,51.1,Sunny,Cold Beverages & Ice Cream,568.28,62,2023,4,Apr,12,Wednesday,0,Spring
2023-04-12,18.8,0.0,51.1,Sunny,Heating & Winter Apparel,330.41,5,2023,4,Apr,12,Wednesday,0,Spring
2023-04-12,18.8,0.0,51.1,Sunny,Hot Beverages & Soups,862.05,76,2023,4,Apr,12,Wednesday,0,Spring
2023-04-12,18.8,0.0,51.1,Sunny,Outdoor & Camping Gear,5412.22,64,2023,4,Apr,12,Wednesday,0,Spring
2023-04-12,18.8,0.0,51.1,Sunny,Rainwear & Umbrellas,914.04,33,2023,4,Apr,12,Wednesday,0,Spring
2023-04-13,19.4,0.0,54.6,Sunny,Cold Beverages & Ice Cream,576.27,73,2023,4,Apr,13,Thursday,0,Spring
2023-04-13,19.4,0.0,54.6,Sunny,Heating & Winter Apparel,331.04,5,2023,4,Apr,13,Thursday,0,Spring
2023-04-13,19.4,0.0,54.6,Sunny,Hot Beverages & Soups,815.28,69,2023,4,Apr,13,Thursday,0,Spring
2023-04-13,19.4,0.0,54.6,Sunny,Outdoor & Camping Gear,5005.85,64,2023,4,Apr,13,Thursday,0,Spring
2023-04-13,19.4,0.0,54.6,Sunny,Rainwear & Umbrellas,774.97,30,2023,4,Apr,13,Thursday,0,Spring
2023-04-14,16.0,8.9,66.7,Rainy,Cold Beverages & Ice Cream,209.0,24,2023,4,Apr,14,Friday,0,Spring
2023-04-14,16.0,8.9,66.7,Rainy,Heating & Winter Apparel,303.64,5,2023,4,Apr,14,Friday,0,Spring
2023-04-14,16.0,8.9,66.7,Rainy,Hot Beverages & Soups,1303.74,117,2023,4,Apr,14,Friday,0,Spring
2023-04-14,16.0,8.9,66.7,Rainy,Outdoor & Camping Gear,1482.4,17,2023,4,Apr,14,Friday,0,Spring
2023-04-14,16.0,8.9,66.7,Rainy,Rainwear & Umbrellas,31053.31,1095,2023,4,Apr,14,Friday,0,Spring
2023-04-15,16.1,18.3,68.5,Rainy,Cold Beverages & Ice Cream,364.64,46,2023,4,Apr,15,Saturday,1,Spring
2023-04-15,16.1,18.3,68.5,Rainy,Heating & Winter Apparel,332.43,5,2023,4,Apr,15,Saturday,1,Spring
2023-04-15,16.1,18.3,68.5,Rainy,Hot Beverages & Soups,1776.0,155,2023,4,Apr,15,Saturday,1,Spring
2023-04-15,16.1,18.3,68.5,Rainy,Outdoor & Camping Gear,1049.36,12,2023,4,Apr,15,Saturday,1,Spring
2023-04-15,16.1,18.3,68.5,Rainy,Rainwear & Umbrellas,79142.91,2941,2023,4,Apr,15,Saturday,1,Spring
2023-04-16,17.2,0.0,55.6,Sunny,Cold Beverages & Ice Cream,536.19,67,2023,4,Apr,16,Sunday,1,Spring
2023-04-16,17.2,0.0,55.6,Sunny,Heating & Winter Apparel,329.47,5,2023,4,Apr,16,Sunday,1,Spring
2023-04-16,17.2,0.0,55.6,Sunny,Hot Beverages & Soups,1275.52,110,2023,4,Apr,16,Sunday,1,Spring
2023-04-16,17.2,0.0,55.6,Sunny,Outdoor & Camping Gear,7873.95,90,2023,4,Apr,16,Sunday,1,Spring
2023-04-16,17.2,0.0,55.6,Sunny,Rainwear & Umbrellas,956.72,34,2023,4,Apr,16,Sunday,1,Spring
2023-04-17,11.7,0.0,60.7,Sunny,Cold Beverages & Ice Cream,204.21,23,2023,4,Apr,17,Monday,0,Spring
2023-04-17,11.7,0.0,60.7,Sunny,Heating & Winter Apparel,1251.11,19,2023,4,Apr,17,Monday,0,Spring
2023-04-17,11.7,0.0,60.7,Sunny,Hot Beverages & Soups,1634.84,128,2023,4,Apr,17,Monday,0,Spring
2023-04-17,11.7,0.0,60.7,Sunny,Outdoor & Camping Gear,2528.31,32,2023,4,Apr,17,Monday,0,Spring
2023-04-17,11.7,0.0,60.7,Sunny,Rainwear & Umbrellas,494.79,18,2023,4,Apr,17,Monday,0,Spring
2023-04-18,14.1,19.5,73.6,Rainy,Cold Beverages & Ice Cream,167.7,21,2023,4,Apr,18,Tuesday,0,Spring
2023-04-18,14.1,19.5,73.6,Rainy,Heating & Winter Apparel,410.12,6,2023,4,Apr,18,Tuesday,0,Spring
2023-04-18,14.1,19.5,73.6,Rainy,Hot Beverages & Soups,1705.39,140,2023,4,Apr,18,Tuesday,0,Spring
2023-04-18,14.1,19.5,73.6,Rainy,Outdoor & Camping Gear,417.37,5,2023,4,Apr,18,Tuesday,0,Spring
2023-04-18,14.1,19.5,73.6,Rainy,Rainwear & Umbrellas,81487.33,2891,2023,4,Apr,18,Tuesday,0,Spring
2023-04-19,22.4,0.0,52.8,Sunny,Cold Beverages & Ice Cream,795.21,98,2023,4,Apr,19,Wednesday,0,Spring
2023-04-19,22.4,0.0,52.8,Sunny,Heating & Winter Apparel,382.99,6,2023,4,Apr,19,Wednesday,0,Spring
2023-04-19,22.4,0.0,52.8,Sunny,Hot Beverages & Soups,487.85,39,2023,4,Apr,19,Wednesday,0,Spring
2023-04-19,22.4,0.0,52.8,Sunny,Outdoor & Camping Gear,6429.59,74,2023,4,Apr,19,Wednesday,0,Spring
2023-04-19,22.4,0.0,52.8,Sunny,Rainwear & Umbrellas,600.13,20,2023,4,Apr,19,Wednesday,0,Spring
2023-04-20,23.4,0.0,49.8,Sunny,Cold Beverages & Ice Cream,762.69,97,2023,4,Apr,20,Thursday,0,Spring
2023-04-20,23.4,0.0,49.8,Sunny,Heating & Winter Apparel,319.2,5,2023,4,Apr,20,Thursday,0,Spring
2023-04-20,23.4,0.0,49.8,Sunny,Hot Beverages & Soups,470.26,38,2023,4,Apr,20,Thursday,0,Spring
2023-04-20,23.4,0.0,49.8,Sunny,Outdoor & Camping Gear,4426.5,54,2023,4,Apr,20,Thursday,0,Spring
2023-04-20,23.4,0.0,49.8,Sunny,Rainwear & Umbrellas,989.04,35,2023,4,Apr,20,Thursday,0,Spring
2023-04-21,18.3,8.9,61.9,Rainy,Cold Beverages & Ice Cream,178.72,20,2023,4,Apr,21,Friday,0,Spring
2023-04-21,18.3,8.9,61.9,Rainy,Heating & Winter Apparel,437.61,7,2023,4,Apr,21,Friday,0,Spring
2023-04-21,18.3,8.9,61.9,Rainy,Hot Beverages & Soups,1480.09,116,2023,4,Apr,21,Friday,0,Spring
2023-04-21,18.3,8.9,61.9,Rainy,Outdoor & Camping Gear,1730.87,22,2023,4,Apr,21,Friday,0,Spring
2023-04-21,18.3,8.9,61.9,Rainy,Rainwear & Umbrellas,32426.95,1094,2023,4,Apr,21,Friday,0,Spring
2023-04-22,20.9,0.0,43.5,Sunny,Cold Beverages & Ice Cream,939.92,108,2023,4,Apr,22,Saturday,1,Spring
2023-04-22,20.9,0.0,43.5,Sunny,Heating & Winter Apparel,311.5,5,2023,4,Apr,22,Saturday,1,Spring
2023-04-22,20.9,0.0,43.5,Sunny,Hot Beverages & Soups,750.19,67,2023,4,Apr,22,Saturday,1,Spring
2023-04-22,20.9,0.0,43.5,Sunny,Outdoor & Camping Gear,9281.25,102,2023,4,Apr,22,Saturday,1,Spring
2023-04-22,20.9,0.0,43.5,Sunny,Rainwear & Umbrellas,1036.39,35,2023,4,Apr,22,Saturday,1,Spring
2023-04-23,20.4,0.0,52.7,Sunny,Cold Beverages & Ice Cream,731.1,88,2023,4,Apr,23,Sunday,1,Spring
2023-04-23,20.4,0.0,52.7,Sunny,Heating & Winter Apparel,471.16,7,2023,4,Apr,23,Sunday,1,Spring
2023-04-23,20.4,0.0,52.7,Sunny,Hot Beverages & Soups,934.3,75,2023,4,Apr,23,Sunday,1,Spring
2023-04-23,20.4,0.0,52.7,Sunny,Outdoor & Camping Gear,8761.88,108,2023,4,Apr,23,Sunday,1,Spring
2023-04-23,20.4,0.0,52.7,Sunny,Rainwear & Umbrellas,894.58,32,2023,4,Apr,23,Sunday,1,Spring
2023-04-24,28.3,0.0,34.8,Sunny,Cold Beverages & Ice Cream,1316.43,149,2023,4,Apr,24,Monday,0,Spring
2023-04-24,28.3,0.0,34.8,Sunny,Heating & Winter Apparel,309.61,5,2023,4,Apr,24,Monday,0,Spring
2023-04-24,28.3,0.0,34.8,Sunny,Hot Beverages & Soups,413.55,35,2023,4,Apr,24,Monday,0,Spring
2023-04-24,28.3,0.0,34.8,Sunny,Outdoor & Camping Gear,4476.46,54,2023,4,Apr,24,Monday,0,Spring
2023-04-24,28.3,0.0,34.8,Sunny,Rainwear & Umbrellas,936.32,31,2023,4,Apr,24,Monday,0,Spring
2023-04-25,23.1,3.1,44.1,Rainy,Cold Beverages & Ice Cream,867.54,99,2023,4,Apr,25,Tuesday,0,Spring
2023-04-25,23.1,3.1,44.1,Rainy,Heating & Winter Apparel,337.27,5,2023,4,Apr,25,Tuesday,0,Spring
2023-04-25,23.1,3.1,44.1,Rainy,Hot Beverages & Soups,626.19,55,2023,4,Apr,25,Tuesday,0,Spring
2023-04-25,23.1,3.1,44.1,Rainy,Outdoor & Camping Gear,3417.82,42,2023,4,Apr,25,Tuesday,0,Spring
